candidate_id,target_topic,target_topic_slug,candidate_topic,candidate_topic_norm,candidate_topic_type,candidate_source,member_count,source_paper_count,member_candidate_ids,member_topics,source_paper_ids,source_years,missing_source_paper_ids,n_2019,N_2019,N_total_2019,N_survey_excluded_2019,f_2019,topic_f_2019,topic_n_2019,source_paper_ids_2019,n_2020,N_2020,N_total_2020,N_survey_excluded_2020,f_2020,topic_f_2020,topic_n_2020,source_paper_ids_2020,n_2021,N_2021,N_total_2021,N_survey_excluded_2021,f_2021,topic_f_2021,topic_n_2021,source_paper_ids_2021,n_2022,N_2022,N_total_2022,N_survey_excluded_2022,f_2022,topic_f_2022,topic_n_2022,source_paper_ids_2022,n_2023,N_2023,N_total_2023,N_survey_excluded_2023,f_2023,topic_f_2023,topic_n_2023,source_paper_ids_2023,ref_n_2024,ref_N_2024,ref_f_2024,solution_raw_score,solution_onset,solution_slope,solution_intercept,solution_r2,solution_growth,solution_positive_share,solution_end_strength,solution_pre_peak,solution_pre_onset_penalty,solution_fit_score,score,early_topic_peak,onset_to_2023_peak,gate2_strict_2024_validation_peak,gate1_strict_score_positive,gate1_score_positive,gate2_2024_validation_peak,gate3_solution_no_skipped_decline,gate3_solution_skipped_sparse_steps,gate3_solution_failed_steps,gate3_strict_solution_smooth_growth,gate3_solution_strict_smooth_growth,gate3_solution_smooth_growth,gate4_strict_pre_onset_not_too_high,gate4_pre_onset_not_too_high,validation_lift_2024_vs_2023,validation_lift_2024_vs_peak,early_support_n,early_active_years,core_min_ref_n,gate1_core_2024_validation,gate2_core_early_evidence,gate3_core_pre_onset_not_too_high,gate1_selected,gate2_selected,gate3_selected,gate_path,gate_mode,passed_all_gates
e8567267dd408ccbc8b7028f975ec4f3,attention mechanisms in CNN,attention-mechanisms-in-cnn,large-kernel convolutions,large-kernel convolutions,solution-space,cluster,2,3,"[""f6fff85abb117afab6caf278a998a24a"", ""94dcc17c46ab52fc71cd77b3d818a516""]","[""large-kernel convolutions"", ""large-kernel convolutions for global context modeling""]","[""5d852a2b6547f2e276ef00811ff9ffe422506d00"", ""68851c6164dd310576bf68448966c5186aac20f4"", ""d1869155960e4b1b882b39171dbecd25a7eda3cd""]","[2022, 2023]",[],0,1254,1260,6,0.0,0.0,0,[],0,1797,1810,13,0.0,0.0,0,[],0,2512,2523,11,0.0,0.0,0,[],1,3036,3042,6,0.00032938076416337287,0.00032938076416337287,1,"[""d1869155960e4b1b882b39171dbecd25a7eda3cd""]",2,3709,3726,17,0.0005392289026691831,0.0005392289026691831,2,"[""5d852a2b6547f2e276ef00811ff9ffe422506d00"", ""68851c6164dd310576bf68448966c5186aac20f4""]",7,5742,0.0012190874259839777,0.21907810684638893,2022,0.49292574040437526,-8.018296135479519,1.0,1.6370989465694075,1.0,1.0,0.0,1.0,0.14215549946473582,0.14215549946473582,0.0005392289026691831,0.0005392289026691831,True,True,True,True,True,,,True,True,True,True,True,2.2607976314872866,2.2607976314872866,3,2,5,True,True,True,True,True,True,core_validated,core,True
65325ce25359ace34b5df22912e5ca90,attention mechanisms in CNN,attention-mechanisms-in-cnn,linear attention mechanisms,linear attention mechanisms,solution-space,cluster,2,3,"[""16b3f1872a0eb690cd004b5ec1a72213"", ""cd2506b733bcb625008c0e3cfae4105b""]","[""linear attention mechanisms"", ""linear attention mechanisms for vision""]","[""32becd7378248d69de1374494e1286b2af7e220e"", ""5fbc38ed3aa2de8eb22bc263e1c4d5091b7ce05a"", ""ba637c4f1a170f1e2dadeadb71a63cf2b9a46de2""]","[2022, 2023]",[],0,1254,1260,6,0.0,0.0,0,[],0,1797,1810,13,0.0,0.0,0,[],0,2512,2523,11,0.0,0.0,0,[],1,3036,3042,6,0.00032938076416337287,0.00032938076416337287,1,"[""ba637c4f1a170f1e2dadeadb71a63cf2b9a46de2""]",2,3709,3726,17,0.0005392289026691831,0.0005392289026691831,2,"[""32becd7378248d69de1374494e1286b2af7e220e"", ""5fbc38ed3aa2de8eb22bc263e1c4d5091b7ce05a""]",13,5742,0.0022640195053988156,0.21907810684638893,2022,0.49292574040437526,-8.018296135479519,1.0,1.6370989465694075,1.0,1.0,0.0,1.0,0.14215549946473582,0.14215549946473582,0.0005392289026691831,0.0005392289026691831,True,True,True,True,True,,,True,True,True,True,True,4.198624172762103,4.198624172762103,3,2,5,True,True,True,True,True,True,core_validated,core,True
78dba6b4d140345d2b059e4e94cf7a29,attention mechanisms in CNN,attention-mechanisms-in-cnn,efficient channel attention,efficient channel attention,solution-space,cluster,3,8,"[""51889ec491df4797f95a847f62322dc3"", ""02969aa0645f13c20df8223c31cd2ce5"", ""931bbcc1fe0b86b5d307f8e79d0566e7""]","[""efficient channel attention"", ""efficient channel attention in convolutional networks"", ""efficient channel attention modules""]","[""23396fc54ccf8395dfca3663fb4ecac3966af996"", ""29c2e60b80d9d1ee52e2212c00f3cdeaa154d4cd"", ""89d0aa88207795bd64a182a6ea6544919d8b2063"", ""8cb34cbdcf65c23ef98430441b14a648c4e8d992"", ""c2a34a9ecd84c7e4d8f13110987503d55f10d767"", ""cb833ebc2632c17154ff7251382732e08e3f3fe5"", ""d6e03bb7c12ce67245c4966711b67476bd296c03"", ""f18f7a025c68217c881178cd28580da39d6a812b""]","[2019, 2021, 2023]",[],1,1254,1260,6,0.0007974481658692185,0.0007974481658692185,1,"[""8cb34cbdcf65c23ef98430441b14a648c4e8d992""]",0,1797,1810,13,0.0,0.0,0,[],2,2512,2523,11,0.0007961783439490446,0.0007961783439490446,2,"[""89d0aa88207795bd64a182a6ea6544919d8b2063"", ""c2a34a9ecd84c7e4d8f13110987503d55f10d767""]",0,3036,3042,6,0.0,0.0,0,[],5,3709,3726,17,0.0013480722566729577,0.0013480722566729577,5,"[""23396fc54ccf8395dfca3663fb4ecac3966af996"", ""29c2e60b80d9d1ee52e2212c00f3cdeaa154d4cd"", ""cb833ebc2632c17154ff7251382732e08e3f3fe5"", ""d6e03bb7c12ce67245c4966711b67476bd296c03"", ""f18f7a025c68217c881178cd28580da39d6a812b""]",57,5742,0.009926854754440962,1.309711441064665e-11,2021,0.2633038407292261,-14.055233216067354,0.0004824234206458611,1.6931787535106022,0.5,1.0,0.0007974481658692185,0.9984076433140988,8.498461427264941e-12,8.498461427264941e-12,0.0013480722566729577,0.0013480722566729577,True,True,True,True,False,,2021->2022,False,False,False,True,True,7.363740856844305,7.363740856844305,8,3,5,True,True,True,True,True,True,core_validated,core,True
ea2c1631df0156cc79d2123f75d81f40,attention mechanisms in CNN,attention-mechanisms-in-cnn,multi-layer token fusion in vision transformers,multi-layer token fusion in vision transformers,solution-space,cluster,5,5,"[""e6ecca3150086d733d0f98396025497d"", ""353371ccedaf51dba4df258fc53b8335"", ""3cf2b930b378819a0bdd1118a31cfd9f"", ""10c2ec2f33f4f89e1a798fc75745e3f8"", ""fc0680a547e7e0b6b3085d2f1a913eed""]","[""hierarchical feature aggregation in vision transformers"", ""hierarchical token aggregation in vision transformers"", ""hierarchical token fusion in vision transformers"", ""hierarchical token pooling in vision transformers"", ""multi-layer token fusion in vision transformers""]","[""0665f2700821e7746062df03a5f56c673813d109"", ""64d8af9153d68e9b50f616d227663385bece93b9"", ""85dd5a7b4ed3933df1667fa346ee50df3efb5cc5"", ""ac591dbf261777e05d89c27f9a7bcb06f88aab5a"", ""dbe077f8521ecbe0a1477d6148c726d4f053d9c9""]","[2021, 2022]",[],0,1254,1260,6,0.0,0.0,0,[],0,1797,1810,13,0.0,0.0,0,[],3,2512,2523,11,0.0011942675159235668,0.0011942675159235668,3,"[""64d8af9153d68e9b50f616d227663385bece93b9"", ""ac591dbf261777e05d89c27f9a7bcb06f88aab5a"", ""dbe077f8521ecbe0a1477d6148c726d4f053d9c9""]",2,3036,3042,6,0.0006587615283267457,0.0006587615283267457,2,"[""0665f2700821e7746062df03a5f56c673813d109"", ""85dd5a7b4ed3933df1667fa346ee50df3efb5cc5""]",0,3709,3726,17,0.0,0.0,0,[],24,5742,0.0041797283176593526,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0011942675159235668,0.0011942675159235668,True,False,False,True,False,,2021->2022,False,False,False,True,True,inf,3.499825844653431,5,2,5,True,True,True,True,True,True,core_validated,core,True
442c30888f3b8cc1cb252d1c1b1e36fb,attention mechanisms in CNN,attention-mechanisms-in-cnn,morphological attention mechanisms,morphological attention mechanisms,solution-space,cluster,1,2,"[""2fb5e7ac60e38139350db3bf8b1bf02a""]","[""morphological attention mechanisms""]","[""077a14da07be796d27b24aab676ae9a65fa60198"", ""2b2fb896a091e8e5766ce080790c7fcd0f7e229a""]",[2023],[],0,1254,1260,6,0.0,0.0,0,[],0,1797,1810,13,0.0,0.0,0,[],0,2512,2523,11,0.0,0.0,0,[],0,3036,3042,6,0.0,0.0,0,[],2,3709,3726,17,0.0005392289026691831,0.0005392289026691831,2,"[""077a14da07be796d27b24aab676ae9a65fa60198"", ""2b2fb896a091e8e5766ce080790c7fcd0f7e229a""]",12,5742,0.0020898641588296763,0.0,2019,4.0211301441706775,-31.652151260099206,0.5,1.0,0.25,1.0,0.0,1.0,0.0,0.0,0.0005392289026691831,0.0005392289026691831,True,False,False,True,True,,,True,True,True,True,True,3.8756530825496345,3.8756530825496345,2,1,5,True,True,True,True,True,True,core_validated,core,True
0f8640ca28962973c102eacee336bff8,attention mechanisms in CNN,attention-mechanisms-in-cnn,transformer-based semantic segmentation,transformer-based semantic segmentation,solution-space,cluster,8,14,"[""1d95e70b1d133b3c3e6da47eef629f6f"", ""ae590492ca0ea90c80ca4d09ab20fc50"", ""5e44c37642109fce9353abd77739c46d"", ""9e1fcb0a50f2f4cc46a9501973928a04"", ""8f8a0acea6abbcec356b2f661ea14b74"", ""4e2dc24883322c8887908842c5a616d1"", ""c5718512da8cdc81a05e68a58fdb5a66"", ""50a35648db4d4fadb0e4da6a77aebd77""]","[""transformer-based 3D medical image segmentation"", ""transformer-based feature interaction for semantic segmentation"", ""transformer-based image segmentation"", ""transformer-based instance segmentation"", ""transformer-based medical image segmentation"", ""transformer-based semantic segmentation"", ""transformer-based semantic segmentation architectures"", ""transformer-based weakly supervised semantic segmentation""]","[""05cbe0322591786768da66ab61e3babee9f6f5ce"", ""0c065307a8fa9cd111e22f1b53a2a9f9d9617234"", ""0f8b7194214a2809b557466ef9d938e0e1d69c60"", ""147164a3905f41a7a5a10f732d086a621c9c5862"", ""19e8c2f452bfbbd802d2ffd2e23797050f416b39"", ""21dbc2998779c602185a95e326364001ec6d87ea"", ""22470b283e0b6cc6df041f3d13935f1d50581733"", ""31f01c5f7f408925770b91485ce4fa5d238d7272"", ""36f86b1b6415175331913f5241ca7d4d43d07fb8"", ""6a1cd6b709dd4bf51a9075c4e05423aed203106d"", ""bd82f6555a676ca1bb1862e48c263582ed145ff1"", ""c7fc852d19accc342d9e82b3221d7805168a4c25"", ""ccca386cc887f68368a55c8a8bec1751e210535b"", ""f1a58eed968686cac400aae935b8d69c20178037""]","[2021, 2022, 2023]",[],0,1254,1260,6,0.0,0.0,0,[],0,1797,1810,13,0.0,0.0,0,[],4,2512,2523,11,0.0015923566878980893,0.0015923566878980893,4,"[""0f8b7194214a2809b557466ef9d938e0e1d69c60"", ""147164a3905f41a7a5a10f732d086a621c9c5862"", ""21dbc2998779c602185a95e326364001ec6d87ea"", ""f1a58eed968686cac400aae935b8d69c20178037""]",7,3036,3042,6,0.00230566534914361,0.00230566534914361,7,"[""0c065307a8fa9cd111e22f1b53a2a9f9d9617234"", ""19e8c2f452bfbbd802d2ffd2e23797050f416b39"", ""22470b283e0b6cc6df041f3d13935f1d50581733"", ""31f01c5f7f408925770b91485ce4fa5d238d7272"", ""6a1cd6b709dd4bf51a9075c4e05423aed203106d"", ""c7fc852d19accc342d9e82b3221d7805168a4c25"", ""ccca386cc887f68368a55c8a8bec1751e210535b""]",3,3709,3726,17,0.0008088433540037746,0.0008088433540037746,3,"[""05cbe0322591786768da66ab61e3babee9f6f5ce"", ""36f86b1b6415175331913f5241ca7d4d43d07fb8"", ""bd82f6555a676ca1bb1862e48c263582ed145ff1""]",20,5742,0.0034831069313827935,0.0,2019,6.258086678358884,-27.495548091579547,0.7332484712970018,0.5079536266233755,0.5,0.35080691781805856,0.0,1.0,0.0,0.0,0.00230566534914361,0.00230566534914361,True,False,False,True,False,,2022->2023,False,False,False,True,True,4.306281202832927,1.5106732348111658,14,3,5,True,True,True,True,True,True,core_validated,core,True
a772103f6c13f69225a011b640b0c2fe,attention mechanisms in CNN,attention-mechanisms-in-cnn,all-MLP vision architectures,all-mlp vision architectures,solution-space,cluster,2,2,"[""4697802acaed76846b343ddca8d8caa7"", ""e913c42a25959c1cca4d7e7c1bf47b7f""]","[""all-MLP vision architectures"", ""global MLP-based vision architectures""]","[""67571d29190faea9fbd104acd16274f8c4edf254"", ""d820174fe91e7d384eeacede3a43fd1b6ff9afc9""]",[2021],[],0,1254,1260,6,0.0,0.0,0,[],0,1797,1810,13,0.0,0.0,0,[],2,2512,2523,11,0.0007961783439490446,0.0007961783439490446,2,"[""67571d29190faea9fbd104acd16274f8c4edf254"", ""d820174fe91e7d384eeacede3a43fd1b6ff9afc9""]",0,3036,3042,6,0.0,0.0,0,[],0,3709,3726,17,0.0,0.0,0,[],21,5742,0.0036572622779519333,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0007961783439490446,0.0007961783439490446,True,False,False,True,False,,2021->2022,False,False,False,True,True,inf,4.593521421107628,2,1,5,True,True,True,True,True,True,core_validated,core,True
525ea32a989947deeb4ddd0989250dda,attention mechanisms in CNN,attention-mechanisms-in-cnn,anchor-based query design in detection transformers,anchor-based query design in detection transformers,solution-space,cluster,2,2,"[""4de1bc28b4a6989be356f2b5dcf01c8a"", ""c48f6f532c9464c07d54020c9dc4553a""]","[""anchor-based object queries in transformer detectors"", ""anchor-based query design in detection transformers""]","[""584cf0decc8c03d602b2d7eab259998e51c25c5d"", ""b4ce19f3b3819accb160acffabffa849f18f4758""]","[2022, 2023]",[],0,1254,1260,6,0.0,0.0,0,[],0,1797,1810,13,0.0,0.0,0,[],0,2512,2523,11,0.0,0.0,0,[],1,3036,3042,6,0.00032938076416337287,0.00032938076416337287,1,"[""b4ce19f3b3819accb160acffabffa849f18f4758""]",1,3709,3726,17,0.00026961445133459155,0.00026961445133459155,1,"[""584cf0decc8c03d602b2d7eab259998e51c25c5d""]",5,5742,0.0008707767328456984,0.0,2019,5.84377320647449,-31.51352182435811,0.7474041220072445,0.8185494748027037,0.25,0.8185494748027037,0.0,1.0,0.0,0.0,0.00032938076416337287,0.00032938076416337287,True,False,False,True,True,,,True,True,True,True,True,3.2297109021246952,2.6436781609195403,2,2,5,True,True,True,True,True,True,core_validated,core,True
6f7319cfd9c16b5d3ea028ce74ab8291,attention mechanisms in CNN,attention-mechanisms-in-cnn,Swin Transformer attention,swin transformer attention,solution-space,cluster,2,2,"[""d8e7fbb8d2448773257e0123c95bfcd7"", ""38c616aa2bff2493703f172ce4e9fbf0""]","[""Swin Transformer attention"", ""Swin Transformer attention modules""]","[""a23a4b04c487585792ecf45bce4ea43aa71bac2f"", ""fe0c51b066b5cb2edcdcd211a67d139c414169e2""]",[2023],[],0,1254,1260,6,0.0,0.0,0,[],0,1797,1810,13,0.0,0.0,0,[],0,2512,2523,11,0.0,0.0,0,[],0,3036,3042,6,0.0,0.0,0,[],2,3709,3726,17,0.0005392289026691831,0.0005392289026691831,2,"[""a23a4b04c487585792ecf45bce4ea43aa71bac2f"", ""fe0c51b066b5cb2edcdcd211a67d139c414169e2""]",8,5742,0.0013932427725531174,0.0,2019,4.0211301441706775,-31.652151260099206,0.5,1.0,0.25,1.0,0.0,1.0,0.0,0.0,0.0005392289026691831,0.0005392289026691831,True,False,False,True,True,,,True,True,True,True,True,2.583768721699756,2.583768721699756,2,1,5,True,True,True,True,True,True,core_validated,core,True
900e42fea7c7868fe287f23e7ae9aff5,attention mechanisms in CNN,attention-mechanisms-in-cnn,efficient self-attention for high-resolution images,efficient self-attention for high-resolution images,solution-space,cluster,2,3,"[""cbc13afd98d509e45b4b9ecee097fdb3"", ""3cfc71bcc84eed55a0b441c1792b0e39""]","[""efficient self-attention for high-resolution images"", ""efficient self-attention in high-resolution vision stages""]","[""1e88d5afe19aea324d33541f60a90b7036894c32"", ""460d475fbaf1e24c46810afdf32c8761b8aae08f"", ""72468cc2983821ea423626323aea29c1f841f784""]","[2021, 2022, 2023]",[],0,1254,1260,6,0.0,0.0,0,[],0,1797,1810,13,0.0,0.0,0,[],1,2512,2523,11,0.0003980891719745223,0.0003980891719745223,1,"[""1e88d5afe19aea324d33541f60a90b7036894c32""]",1,3036,3042,6,0.00032938076416337287,0.00032938076416337287,1,"[""72468cc2983821ea423626323aea29c1f841f784""]",1,3709,3726,17,0.00026961445133459155,0.00026961445133459155,1,"[""460d475fbaf1e24c46810afdf32c8761b8aae08f""]",30,5742,0.00522466039707419,0.0,2019,5.843773206474489,-27.55308450618763,0.7399748554490884,0.6772715025631879,0.25,0.6772715025631879,0.0,1.0,0.0,0.0,0.0003980891719745223,0.0003980891719745223,True,False,False,True,True,,,True,True,True,True,True,19.37826541274817,13.124346917450366,3,3,5,True,True,True,True,True,True,core_validated,core,True
