candidate_id,target_topic,target_topic_slug,candidate_topic,candidate_topic_norm,candidate_topic_type,candidate_source,member_count,source_paper_count,member_candidate_ids,member_topics,source_paper_ids,source_years,missing_source_paper_ids,n_2019,N_2019,N_total_2019,N_survey_excluded_2019,f_2019,topic_f_2019,topic_n_2019,source_paper_ids_2019,n_2020,N_2020,N_total_2020,N_survey_excluded_2020,f_2020,topic_f_2020,topic_n_2020,source_paper_ids_2020,n_2021,N_2021,N_total_2021,N_survey_excluded_2021,f_2021,topic_f_2021,topic_n_2021,source_paper_ids_2021,n_2022,N_2022,N_total_2022,N_survey_excluded_2022,f_2022,topic_f_2022,topic_n_2022,source_paper_ids_2022,n_2023,N_2023,N_total_2023,N_survey_excluded_2023,f_2023,topic_f_2023,topic_n_2023,source_paper_ids_2023,ref_n_2024,ref_N_2024,ref_f_2024,solution_raw_score,solution_onset,solution_slope,solution_intercept,solution_r2,solution_growth,solution_positive_share,solution_end_strength,solution_pre_peak,solution_pre_onset_penalty,solution_fit_score,score,early_topic_peak,onset_to_2023_peak,gate2_strict_2024_validation_peak,gate1_strict_score_positive,gate1_score_positive,gate2_2024_validation_peak,gate3_solution_no_skipped_decline,gate3_solution_skipped_sparse_steps,gate3_solution_failed_steps,gate3_strict_solution_smooth_growth,gate3_solution_strict_smooth_growth,gate3_solution_smooth_growth,gate4_strict_pre_onset_not_too_high,gate4_pre_onset_not_too_high,validation_lift_2024_vs_2023,validation_lift_2024_vs_peak,early_support_n,early_active_years,core_min_ref_n,gate1_core_2024_validation,gate2_core_early_evidence,gate3_core_pre_onset_not_too_high,gate1_selected,gate2_selected,gate3_selected,gate_path,gate_mode,passed_all_gates
653de3c0bc6dbf8f2c62d0c40beebbe5,masked language model,masked-language-model,masked number prediction,masked number prediction,solution-space,cluster,4,4,"[""a0ff09b64c4766538585a6c072ef5ad9"", ""eab63b424d41c0f2a0f12806903b0077"", ""5cf66d330a664ba9a06d3648c951eed9"", ""928c682332e02e916caaa8417ce2279e""]","[""masked character prediction"", ""masked number prediction"", ""masked object prediction"", ""masked-number prediction""]","[""4091f2d63b38833378074f8a81a1f5954651a8c9"", ""79c93274429d6355959f1e4374c2147bb81ea649"", ""801d7ba75fc833aa76ce4863dc1f79e30ee0c23f"", ""efcb903bd962d1ffdd603fc540233971b5ce060f""]","[2019, 2023]",[],1,285,285,0,0.0035087719298245615,0.0035087719298245615,1,"[""79c93274429d6355959f1e4374c2147bb81ea649""]",0,486,489,3,0.0,0.0,0,[],0,627,628,1,0.0,0.0,0,[],0,639,642,3,0.0,0.0,0,[],3,763,764,1,0.003931847968545216,0.003931847968545216,3,"[""4091f2d63b38833378074f8a81a1f5954651a8c9"", ""801d7ba75fc833aa76ce4863dc1f79e30ee0c23f"", ""efcb903bd962d1ffdd603fc540233971b5ce060f""]",9,947,0.009503695881731784,8.908473028800128e-18,2019,0.022768687524323296,-18.862377029074906,8.89704784168277e-06,1.1205766710010223,0.25,1.0,0.0,1.0,1.2635875014122588e-17,1.2635875014122588e-17,0.003931847968545216,0.003931847968545216,True,True,True,True,False,2019->2020,,True,False,True,True,True,2.417106652587117,2.417106652587117,4,2,3,True,True,True,True,True,True,core_validated,core,True
44fdd66b46525094ea2f2500a35fb5e3,masked language model,masked-language-model,multiple sequence alignment language models,multiple sequence alignment language models,solution-space,cluster,2,2,"[""0be3f902ca9619b2ca4e2fab553d68ea"", ""c6ebbcef01236516e5e2e80bb947abf5""]","[""multiple sequence alignment language modeling"", ""multiple sequence alignment language models""]","[""6772ea03880a10802074baf5ecf8bd44fda60925"", ""deee48c5e0ac0407a1e002905caaf2b174bdb0e6""]","[2021, 2022]",[],0,285,285,0,0.0,0.0,0,[],0,486,489,3,0.0,0.0,0,[],1,627,628,1,0.001594896331738437,0.001594896331738437,1,"[""deee48c5e0ac0407a1e002905caaf2b174bdb0e6""]",1,639,642,3,0.001564945226917058,0.001564945226917058,1,"[""6772ea03880a10802074baf5ecf8bd44fda60925""]",0,763,764,1,0.0,0.0,0,[],3,947,0.0031678986272439284,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.001594896331738437,0.001594896331738437,True,False,False,True,False,2022->2023,,True,False,True,True,True,inf,1.986272439281943,2,2,3,True,True,True,True,True,True,core_validated,core,True
75158e57abc2b90aba1b6c8d828c042a,masked language model,masked-language-model,permutation language modeling,permutation language modeling,solution-space,cluster,2,3,"[""bcaad56aa59d358a483376f123e4e0cc"", ""476e32f863a13adf30a1bc846b40b839""]","[""permutation language modeling"", ""permuted language modeling""]","[""9a4953a8c0df1d7d7b11c8e1747eb156caa9fbcb"", ""dca4d9abbc82e57dfa52f932e893d467a63e0682"", ""e0c6abdbdecf04ffac65c440da77fb9d66bb474c""]","[2019, 2021, 2022]",[],1,285,285,0,0.0035087719298245615,0.0035087719298245615,1,"[""e0c6abdbdecf04ffac65c440da77fb9d66bb474c""]",0,486,489,3,0.0,0.0,0,[],1,627,628,1,0.001594896331738437,0.001594896331738437,1,"[""dca4d9abbc82e57dfa52f932e893d467a63e0682""]",1,639,642,3,0.001564945226917058,0.001564945226917058,1,"[""9a4953a8c0df1d7d7b11c8e1747eb156caa9fbcb""]",0,763,764,1,0.0,0.0,0,[],8,947,0.008447729672650475,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0035087719298245615,0.0035087719298245615,True,False,False,True,False,2019->2020;2022->2023,,True,False,True,True,True,inf,2.4076029567053854,3,3,3,True,True,True,True,True,True,core_validated,core,True
93c4be8b8087b2e68b2e3265061390ec,masked language model,masked-language-model,pseudo-log-likelihood scoring,pseudo-log-likelihood scoring,solution-space,cluster,1,2,"[""14811e8bda56098920baabad25ca2b5f""]","[""pseudo-log-likelihood scoring""]","[""16bf88a6d172699cb9a26a6936efb4941e3f3c13"", ""7ec24600cf5749a92fa573a3a6cfb8a6133b6932""]","[2022, 2023]",[],0,285,285,0,0.0,0.0,0,[],0,486,489,3,0.0,0.0,0,[],0,627,628,1,0.0,0.0,0,[],1,639,642,3,0.001564945226917058,0.001564945226917058,1,"[""16bf88a6d172699cb9a26a6936efb4941e3f3c13""]",1,763,764,1,0.001310615989515072,0.001310615989515072,1,"[""7ec24600cf5749a92fa573a3a6cfb8a6133b6932""]",3,947,0.0031678986272439284,0.0,2019,6.315864283300419,-31.829773733009958,0.747876325931307,0.837483617403979,0.25,0.837483617403979,0.0,1.0,0.0,0.0,0.001564945226917058,0.001564945226917058,True,False,False,True,True,,,True,True,True,True,True,2.417106652587117,2.02428722280887,2,2,3,True,True,True,True,True,True,core_validated,core,True
fe1e5808983f6f957b2fe527de60b897,masked language model,masked-language-model,social bias benchmarks for masked language models,social bias benchmarks for masked language models,solution-space,cluster,2,2,"[""c0e3dbb5f1533e5ee3829773582187e8"", ""6e99be5d5e30d31c9f7b8cd9b48f0e90""]","[""social bias benchmarks for masked language models"", ""social bias evaluation metrics for masked language models""]","[""645bd6eadc247989abc5e0b0aa0be79ec8b11ea6"", ""fe403f8fe7b4357c5fd7e802a9c30e90cf7512eb""]","[2020, 2023]",[],0,285,285,0,0.0,0.0,0,[],1,486,489,3,0.00205761316872428,0.00205761316872428,1,"[""645bd6eadc247989abc5e0b0aa0be79ec8b11ea6""]",0,627,628,1,0.0,0.0,0,[],0,639,642,3,0.0,0.0,0,[],1,763,764,1,0.001310615989515072,0.001310615989515072,1,"[""fe403f8fe7b4357c5fd7e802a9c30e90cf7512eb""]",6,947,0.006335797254487857,0.0,2019,2.054271367830012,-23.251848736004344,0.0780892080111848,0.6369593710807627,0.5,0.6369593710807627,0.0,1.0,0.0,0.0,0.00205761316872428,0.00205761316872428,True,False,False,True,False,2020->2021,,True,False,True,True,True,4.834213305174234,3.0791974656810983,2,2,3,True,True,True,True,True,True,core_validated,core,True
eac425ecad2dce8e263894fb347b317c,masked language model,masked-language-model,contrastive representation learning,contrastive representation learning,solution-space,cluster,3,3,"[""781108e249116763efddeb093ce44cc2"", ""74ebcf14b50683c63e1edae335b4c4cb"", ""04c50ebf7014a870322f4b0b49a75507""]","[""contrastive learning for speech representation learning"", ""contrastive representation learning"", ""contrastive representation learning for language model embeddings""]","[""40e086bd10391913afb53ac2093a25ae550ba0e4"", ""904ca5c784d4fbb7866ea7ea98f0c1cde0bc044d"", ""ebe259796870ebccf26577044d0087884209b884""]","[2020, 2021, 2023]",[],0,285,285,0,0.0,0.0,0,[],1,486,489,3,0.00205761316872428,0.00205761316872428,1,"[""40e086bd10391913afb53ac2093a25ae550ba0e4""]",1,627,628,1,0.001594896331738437,0.001594896331738437,1,"[""ebe259796870ebccf26577044d0087884209b884""]",0,639,642,3,0.0,0.0,0,[],1,763,764,1,0.001310615989515072,0.001310615989515072,1,"[""904ca5c784d4fbb7866ea7ea98f0c1cde0bc044d""]",3,947,0.0031678986272439284,0.0,2019,2.0542713678300113,-19.013833820819816,0.07816083329748635,0.6369593710807627,0.5,0.6369593710807627,0.0,1.0,0.0,0.0,0.00205761316872428,0.00205761316872428,True,False,False,True,False,2020->2021;2021->2022,,True,False,True,True,True,2.417106652587117,1.5395987328405492,3,3,3,True,True,True,True,True,True,core_validated,core,True
9421b67a5a66ac2e76e1871d54bae9b2,masked language model,masked-language-model,disentangled attention,disentangled attention,solution-space,cluster,2,2,"[""ed0007ed5f2376320474b160b62c62f1"", ""4b40bfa1af02195eb86174839a0c1d1c""]","[""disentangled attention"", ""disentangled attention mechanisms""]","[""14b65a86c82e38fce0eb3506e0d4084ad5cdb583"", ""6b9eadaa1cfc5bebc727be1228b6c9cb9195a75b""]","[2020, 2022]",[],0,285,285,0,0.0,0.0,0,[],1,486,489,3,0.00205761316872428,0.00205761316872428,1,"[""14b65a86c82e38fce0eb3506e0d4084ad5cdb583""]",0,627,628,1,0.0,0.0,0,[],1,639,642,3,0.001564945226917058,0.001564945226917058,1,"[""6b9eadaa1cfc5bebc727be1228b6c9cb9195a75b""]",0,763,764,1,0.0,0.0,0,[],8,947,0.008447729672650475,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00205761316872428,0.00205761316872428,True,False,False,True,False,2020->2021;2022->2023,,True,False,True,True,True,inf,4.1055966209081305,2,2,3,True,True,True,True,True,True,core_validated,core,True
ae4b28edea5d85a48746c62d303156fe,masked language model,masked-language-model,language model-based adversarial text generation,language model-based adversarial text generation,solution-space,cluster,2,2,"[""e0e525cf0f713cd86ab04ca245e79dbd"", ""9da48fcfea2d7bdee3e24d14c10c892a""]","[""language model-based adversarial text generation"", ""language model-guided adversarial text generation""]","[""06a427e1688f92053a38c73cb4e0da25177c89e7"", ""c468cc2ea61d13da24465823fa42103af0b659da""]","[2020, 2021]",[],0,285,285,0,0.0,0.0,0,[],1,486,489,3,0.00205761316872428,0.00205761316872428,1,"[""06a427e1688f92053a38c73cb4e0da25177c89e7""]",1,627,628,1,0.001594896331738437,0.001594896331738437,1,"[""c468cc2ea61d13da24465823fa42103af0b659da""]",0,639,642,3,0.0,0.0,0,[],0,763,764,1,0.0,0.0,0,[],3,947,0.0031678986272439284,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00205761316872428,0.00205761316872428,True,False,False,True,False,2020->2021;2021->2022,,True,False,True,True,True,inf,1.5395987328405492,2,2,3,True,True,True,True,True,True,core_validated,core,True
78468a7cc2dcbdd70966f6732a1837e9,masked language model,masked-language-model,masked generative transformers,masked generative transformers,solution-space,cluster,1,2,"[""70f45e3061a41db421e78c3ce540f7ab""]","[""masked generative transformers""]","[""2a3213cb3c755f036d5dfec7261d726a819c78c1"", ""604f60f3a73710e8e3ef436d49c8bcbe0249cf22""]",[2023],[],0,285,285,0,0.0,0.0,0,[],0,486,489,3,0.0,0.0,0,[],0,627,628,1,0.0,0.0,0,[],0,639,642,3,0.0,0.0,0,[],2,763,764,1,0.002621231979030144,0.002621231979030144,2,"[""2a3213cb3c755f036d5dfec7261d726a819c78c1"", ""604f60f3a73710e8e3ef436d49c8bcbe0249cf22""]",4,947,0.004223864836325237,0.0,2019,4.337382053117108,-31.968403169045644,0.5,1.0,0.25,1.0,0.0,1.0,0.0,0.0,0.002621231979030144,0.002621231979030144,True,False,False,True,True,,,True,True,True,True,True,1.611404435058078,1.611404435058078,2,1,3,True,True,True,True,True,True,core_validated,core,True
30b25e3992f95a96efc8beaa8312f984,masked language model,masked-language-model,iterative masked decoding,iterative masked decoding,solution-space,cluster,4,4,"[""11a4d99af4e6275384a167139d90270a"", ""4ed6be6fc0b40e5cac8d6dea8cccf5e2"", ""28e800125245d9d3e9af5a7c169de467"", ""55da59df111c2477fc13cc1dcd9fece2""]","[""iterative mask-predict decoding"", ""iterative masked decoding"", ""iterative masked sequence decoding"", ""iterative masked token decoding""]","[""3bb913986a9f9b7e76f5646535c3f07f30b9cfb2"", ""446895e8cd74dd17762750d50e0bd1f57032e8f4"", ""5efadc9019ce3378a0eb6c8f939cdde6c8918b1e"", ""abbec7b096673b4a1f89ec20a2bf7b5bfa2c40b5""]","[2019, 2021, 2022, 2023]",[],1,285,285,0,0.0035087719298245615,0.0035087719298245615,1,"[""5efadc9019ce3378a0eb6c8f939cdde6c8918b1e""]",0,486,489,3,0.0,0.0,0,[],1,627,628,1,0.001594896331738437,0.001594896331738437,1,"[""abbec7b096673b4a1f89ec20a2bf7b5bfa2c40b5""]",1,639,642,3,0.001564945226917058,0.001564945226917058,1,"[""3bb913986a9f9b7e76f5646535c3f07f30b9cfb2""]",1,763,764,1,0.001310615989515072,0.001310615989515072,1,"[""446895e8cd74dd17762750d50e0bd1f57032e8f4""]",8,947,0.008447729672650475,0.0,2019,1.9201578961114378,-14.404639656258494,0.10110566525629827,0.37352555719034075,0.25,0.37352555719034075,0.0,1.0,0.0,0.0,0.0035087719298245615,0.0035087719298245615,True,False,False,True,False,2019->2020,,True,False,True,True,True,6.445617740232312,2.4076029567053854,4,4,3,True,True,True,True,True,True,core_validated,core,True
