candidate_id,target_topic,target_topic_slug,candidate_topic,candidate_topic_norm,candidate_topic_type,candidate_source,source_count,member_count,source_paper_count,member_candidate_ids,member_topics,source_paper_ids,source_years,candidate_word_count,is_target_named_candidate,is_late_target_era_candidate,is_over_specific_candidate,is_precursor_style_candidate,n_2019,N_2019,f_2019,n_2020,N_2020,f_2020,n_2021,N_2021,f_2021,n_2022,N_2022,f_2022,n_2023,N_2023,f_2023,n_2024,N_2024,f_2024,n_early,N_early,f_early,n_later,N_later,f_later,growth,impact_epsilon,impact,is_rare_early,is_growing,has_early_support,min_early_papers,is_candidate_weak_signal,ref_n_2020,ref_n_2021,ref_n_2022,ref_n_2023,ref_n_2024,ref_n_2019,topic_n_2019,topic_f_2019,ref_f_2019,topic_n_2020,topic_f_2020,ref_f_2020,topic_n_2021,topic_f_2021,ref_f_2021,topic_n_2022,topic_f_2022,ref_f_2022,topic_n_2023,topic_f_2023,ref_f_2023,topic_n_2024,topic_f_2024,ref_f_2024,best_onset_year,best_onset_raw_score,best_onset_slope,best_onset_intercept,best_onset_r2,best_onset_growth_factor,best_onset_smooth_monotone_penalty,best_onset_pass_monotone_gate,best_pre_onset_peak,best_pre_onset_penalty,best_pre_onset_pass,validation_lift_2024_vs_topic_median,validation_retention_2024_vs_topic_2023,validation_pass_2024_ge_topic_2023,problem_baseline_f_2019_2021,problem_late_peak_f_2022_2023,problem_late_mean_f_2022_2023,problem_lift_late_vs_baseline,problem_support_years_2022_2023,problem_support_score,problem_2023_retention_vs_late_peak,problemness_weight,score_onset,score_validation_f_2024,score_validation_lift,score_validation_retention,validation_2024_score,impact_solution_fit_quality,score_problem_late_peak,score_problem_lift,score_problem_validation_f_2024,impact_problem_emergence,problem_exp_onset,problem_exp_raw,problem_exp_slope,problem_exp_intercept,problem_exp_r2,problem_exp_growth,problem_exp_positive_share,problem_exp_end_strength,problem_exp_pre_onset_penalty,problem_exp_fit_score,problem_exp_validation_score,problem_exp_early_peak,problem_exp_pass_2024_gate,problem_exp_pass_2019_gate,impact_problem_exponential
acefedd65a9221eb34831c8f658f1502,large language models,large-language-models,privacy leakage in NLP models,privacy leakage in nlp models,problem-space,cluster,7,7,7,"['20a98cf08d971169da64c2470bb4b80d' '81e9a53d785300c6d69c304d1a88033c'
 'c7b70d45778df3c30987d77cb9dad2d9' 'fd41d4d36b5d81253073e0793167f1f9'
 'b53b7514fa049492ae68e749fa2627ca' 'd2c6b3fb20d9bd00d36ad216bf9602e0'
 '73fc6452fda6caf0464640ba5614d5fd']","['patient safety and privacy risks of large language models'
 'privacy and security risks in large language models'
 'privacy leakage in language models'
 'privacy leakage in large language model fine-tuning'
 'privacy leakage in large language model inference'
 'privacy leakage in NLP models'
 'privacy threats in large language models']","['025ca4c125d6ecabc816a56f160e5c992abc76d9'
 '056e2d7f1706b7e95af7ef10bb0c3719d81d35ed'
 '0893549771094fac547432cb4f84e9605c911a86'
 '15a782b48fd26f2ce63ab1259e647c3656ce43c7'
 '2448e6d430635038c0dfc1ac354b79e4ccc0001a'
 '647848e80edb4af537bc6cd7c81495efcfea08bc'
 '9cb5f39cc6b6645f18b922e312f8193f14d8359a']",[2020 2021 2022 2023],5,False,False,False,True,0,2567,0.0,1,3075,0.0003252032520325203,1,1736,0.000576036866359447,1,970,0.0010309278350515464,4,1687,0.0023710729104919974,55,12759,0.004310682655380516,7,10035,0.0006975585450921774,55,12759,0.004310682655380516,0.003613124110288339,1e-06,0.02625473587912357,True,True,True,1,True,0.0,0.0,1.0,0.0,49.0,0,0,0.0,0.0,1,0.0003252032520325203,0.0,1,0.000576036866359447,0.0,1,0.0010309278350515464,0.001037344398340249,4,0.0023710729104919974,0.0,55,0.004310682655380516,0.003901584521060594,2019,2.41558894726965,1.6694702351993302,-11.783224962129726,0.7292945025566069,7.271763526917621,1.0,True,0.0,1.0,True,6.7631459072661775,1.0,True,0.0003252032520325203,0.0023710729104919974,0.001701000372771772,3.4792312117292186,2,1.0,1.0,1.5,1.0,0.14984709480122324,0.18800321474448425,1.0,0.02817173554275146,1.0,0.5749851807943094,0.5605296923281664,0.14984709480122324,0.21075843067672376,2020,1.9472604819556294,0.6533274372820579,-8.081469131095854,0.9906980733691754,7.271763526917621,1.0,1.0,1.0,1.0,0.14984709480122324,0.0023710729104919974,True,True,0.38710088452653174
334ed6c447a90a4186b6b2fb7352b3fd,large language models,large-language-models,machine-generated text detection,machine-generated text detection,problem-space,cluster,10,1,10,['16ba29b26c8b16a4701441a816048f9e'],['machine-generated text detection'],"['01bcdf931e38f32f15562a178b7abd8233386ab1'
 '055f297674edaca790b485b0d94495bcf44503df'
 '1527d3b661154ff7310fa2759b6dd0ddfd559492'
 '1e66b2d2a56842f07e5d6bf4ac0dbe5da829d052'
 '49fc8eb2c3770b005b1b0d34febf14de838aa238'
 '4abf6019d30612e0058e6fa18bbf796bfdebbe95'
 '9146414fca384e73f11ccfd3db8ad6d2a1e8eda2'
 '9da9cab545bd1534a8c953bb66e611243dcee24d'
 'b1f1da96c5e60c921979942a74a11d3f19527d5f'
 'fc7bf698ece716dc03276d337c1b4b0f755aafca']",[2019 2020 2021 2022 2023],4,False,False,False,True,1,2567,0.00038955979742890534,3,3075,0.000975609756097561,2,1736,0.001152073732718894,1,970,0.0010309278350515464,3,1687,0.0017783046828689982,38,12759,0.0029782898346265383,10,10035,0.000996512207274539,38,12759,0.0029782898346265383,0.001981777627351999,1e-06,0.01369457126198707,True,True,True,1,True,2.0,0.0,0.0,13.0,36.0,0,1,0.00038955979742890534,0.0,3,0.000975609756097561,0.0006561679790026247,2,0.001152073732718894,0.0,1,0.0010309278350515464,0.0,3,0.0017783046828689982,0.007807807807807808,38,0.0029782898346265383,0.002866470260371049,2022,0.26561754440166796,0.5447939230487617,-6.876326541643424,1.0,1.7242530169564805,1.0,True,0.001152073732718894,0.894936555894226,True,2.7787507643185285,1.0,True,0.000975609756097561,0.0017783046828689982,0.0014046162589602723,1.5439750743409741,2,1.0,1.0,1.5,0.10995974489032853,0.11009174311926606,0.1005183107919101,1.0,0.011066236050485517,0.10995974489032853,0.43123888559573204,0.1952756117641456,0.11009174311926606,0.046041028367234005,2019,0.6849535635133974,0.30878905776696997,-7.568085343115335,0.776056777438777,4.555780432554351,0.75,1.0,1.0,0.3517524079908919,0.11009174311926606,0.0017783046828689982,True,True,0.11671171565795291
fa3a7e4a3d469ea4f560e58e8fc6ae72,large language models,large-language-models,domain adaptation of pre-trained language models,domain adaptation of pre-trained language models,problem-space,cluster,15,10,15,"['64a3938d50d13ff74756c845396f0375' '681f5dc8add0b42ecc24b4b0a5e0b4b5'
 '8a6fc95031d05ce17c40de95f2b28d1e' '6fb8562e6a5e70e9b0c6ce35c6796ca4'
 'fa793067734f257312c2e23b898eb7ab' '2acc78d4559915a91204ad643cd81c21'
 'a88e6bc0009efee9546ab94bbe3e9b47' 'c440d9472e1b9a6d47a51acfd50dadf3'
 'abc5ac8db8719d0d2255ecaabc18b18a' '13541782d60d5cc5070335900721a892']","['domain adaptation for language modeling'
 'domain adaptation for language models'
 'domain adaptation for large language models'
 'domain adaptation for large multimodal models'
 'domain adaptation for pre-trained language models'
 'domain adaptation for pretrained language models'
 'domain adaptation in large language models'
 'domain adaptation of large language models'
 'domain adaptation of pre-trained language models'
 'pretrained language model adaptation']","['04eb972bda6e775d5a15ee49541afca3e3cc93db'
 '06adfb6a76b7c69b678d0b81c5f3087939652102'
 '0a10b5af8d6024b1888ae8faed08d5b4e62b09a6'
 '0ca80b1244ee5419ff9108fbf39aa59f24fdfc4c'
 '0d4ed593d29ff1edd6b85f59d442f88169074390'
 '10145a22ebfee898be909ad44f83bd3c490adb53'
 '13627e42eb7db44ce8ac8008916b4a0fffb35e50'
 '1b71d50ab66de103a53b3c73615c9638ee72089f'
 '1e43c7084bdcb6b3102afaf301cce10faead2702'
 '3c477f0e43660ce1ba39c111df312929da37f81f'
 '62da76a8dbff4de50495be2f4746f25c4cd7ac0c'
 '9f50e3a5326bcb34195182188fb60307e25e0b2c'
 'cfa90e184cab9701a68e9b2fdd9222a1f508a354'
 'e503f2568fe1f76fba5be73ceac9724fffeeea39'
 'f6d4392a5df9a7265d7939c6ac003946c199086a']",[2019 2021 2022 2023],7,False,False,False,True,5,2567,0.0019477989871445266,0,3075,0.0,3,1736,0.0017281105990783411,2,970,0.002061855670103093,5,1687,0.002963841138114997,75,12759,0.005878203620973431,15,10035,0.0014947683109118087,75,12759,0.005878203620973431,0.004383435310061622,1e-06,0.02851475203106978,True,True,True,1,True,31.0,25.0,7.0,23.0,70.0,0,5,0.0019477989871445266,0.0,0,0.0,0.010170603674540682,3,0.0017281105990783411,0.01452643811737362,2,0.002061855670103093,0.007261410788381743,5,0.002963841138114997,0.013813813813813814,75,0.005878203620973431,0.005573692172943706,2022,0.13157463549104884,0.36273218149352165,-6.1836640085119665,1.0,1.4372508853063999,1.0,True,0.0019477989871445266,1.0,True,2.8605783406691994,1.0,True,0.0017281105990783411,0.002963841138114997,0.0025128484041090447,1.554609156092977,2,1.0,1.0,0.35,0.05446896734635592,0.21406727828746178,0.1033727867568243,1.0,0.02212873111002355,0.05446896734635592,0.7187314759928868,0.19836140102927616,0.21406727828746178,0.025679582985032645,2021,0.4425329656960995,0.2696081401150323,-6.3911894543746754,0.9617527841453873,1.71466252054399,1.0,1.0,0.8872698572221225,0.22725925462815566,0.21406727828746178,0.002963841138114997,True,True,0.10514696016711922
d20228328f1d79714f5b1964f542e483,large language models,large-language-models,pre-trained language model compression,pre-trained language model compression,problem-space,cluster,13,4,13,"['d1748f565c3806ffbe585817a083dfdc' '2983a8c3a7923115682878297c2d6a62'
 '0715b2fe7373dc508d1272a664f8e4ca' 'bdd31501e86333a3f12635a7653ce59b']","['large language model compression'
 'pre-trained language model compression'
 'pre-trained Transformer model compression'
 'pretrained language model compression']","['017010b941d902a467f6d329ae5e74fd67e67912'
 '05d70085d1b580b2369942410ae77c48d1eeacca'
 '066529517e46417825624f1416e200d15a6e3b64'
 '0967134fb5c778d73003dabc9ccaa5841f09372b'
 '09beb3dfc544b0ceeb4311e2d3458716a02eb474'
 '1c332cfa211400fc6f56983fb01a6692046116dd'
 '1d227beafff01d8224b982309a69360da200cf1b'
 '4a6d72fbc824c6e48128786d0dd83ad6816850bd'
 '4b5e4948a572bd8d5045fdb532fa1391cb0b51eb'
 '80cf2a6af4200ecfca1c18fc89de16148f1cd4bf'
 'b60a16d2978b10ead102a6a6cd03dc940b1194cc'
 'c375e121926db9551f224ff235018ea38bb159b7'
 'c6c734e16f66fbfcefac7625cc64599e83292c1e']",[2019 2020 2021 2022 2023],5,False,False,False,True,1,2567,0.00038955979742890534,4,3075,0.0013008130081300813,3,1736,0.0017281105990783411,2,970,0.002061855670103093,3,1687,0.0017783046828689982,65,12759,0.005094443138176973,13,10035,0.0012954658694569008,65,12759,0.005094443138176973,0.0037989772687200725,1e-06,0.025256031224788793,True,True,True,1,True,15.0,17.0,6.0,8.0,61.0,0,1,0.00038955979742890534,0.0,4,0.0013008130081300813,0.004921259842519685,3,0.0017281105990783411,0.009877977919814061,2,0.002061855670103093,0.006224066390041493,3,0.0017783046828689982,0.004804804804804805,65,0.005094443138176973,0.0048570746078509435,2019,0.10965162171215516,0.34931270587324903,-7.372079725506671,0.6648740167303182,4.555780432554351,1.0,True,0.0,1.0,True,2.8095800294327145,1.0,True,0.0013008130081300813,0.002061855670103093,0.0019200801764860456,1.4226105978450583,2,1.0,0.8625444371394514,0.35,0.045393328130638635,0.18654434250764526,0.10160350916292236,1.0,0.018953559813266862,0.045393328130638635,0.5,0.15847076392088025,0.18654434250764526,0.00865543973346114,2019,0.4336449948432461,0.34931270587324936,-7.372079725506674,0.6648740167303182,4.555780432554351,0.75,0.8625444371394514,1.0,0.22269490849407952,0.18654434250764526,0.002061855670103093,True,True,0.09618366666005407
199887810cd5fd911394864bf10628cf,large language models,large-language-models,efficient deployment of pre-trained language models,efficient deployment of pre-trained language models,problem-space,cluster,8,6,8,"['2b87fadc793703449097eed5e752c674' '9a4e1102c2311c8588fcb5f25f4c1e63'
 'c94dc2a8c6dd3635edea1ebde749580a' '442f2f27490e17c9ef6202efd3e2f5cf'
 'b09337aecd82e8e535d96a872efcd8ee' 'd7f63f9f1e1e93b65aa2d10ea35dbba8']","['efficient deployment of large language models'
 'efficient deployment of pre-trained language models'
 'efficient deployment of pre-trained language models in search systems'
 'efficient large-scale language model deployment'
 'efficient utilization of pretrained language models'
 'resource-constrained deployment of large language models']","['01944be9dc13f74befe55e39a971e6191d677afa'
 '03c74f424a2cfa0270bf657309da179ce34502b2'
 '1bee8b9ea5b3bf1a6a0976c2986c3c86830e9ee7'
 '2ecaad628933f61fdaffd5856d89d27ee7b1435f'
 '32881086e4f0d97a81b0f9c89b59384040b1d02d'
 '4923b8349da6bb3bfa8366617abc25e730a47fac'
 '73dd65e859d2566f3755c11cb12aff518202186a'
 'a54b56af24bb4873ed0163b77df63b92bd018ddc']",[2019 2020 2021 2022 2023],7,False,False,False,True,2,2567,0.0007791195948578107,1,3075,0.0003252032520325203,2,1736,0.001152073732718894,1,970,0.0010309278350515464,2,1687,0.0011855364552459987,96,12759,0.0075241006348459915,8,10035,0.0007972097658196312,96,12759,0.0075241006348459915,0.0067268908690263605,1e-06,0.04798384848527334,True,True,True,1,True,53.0,30.0,14.0,23.0,88.0,0,2,0.0007791195948578107,0.0,1,0.0003252032520325203,0.017388451443569555,2,0.001152073732718894,0.017431725740848343,1,0.0010309278350515464,0.014522821576763486,2,0.0011855364552459987,0.013813813813813814,96,0.0075241006348459915,0.00700692730312923,2020,0.05533844752246538,0.376281697206461,-7.666011867988079,0.6128457485960016,3.637414550139766,1.0,True,0.0007791195948578107,0.4181451846392554,True,6.791102114983819,1.0,True,0.0007791195948578107,0.0011855364552459987,0.0011082321451487726,1.3177317132987603,2,1.0,1.0,1.0,0.02290888422263012,0.2691131498470948,0.1884089353890207,1.0,0.05070332206187713,0.02290888422263012,0.2874925903971547,0.12404185226887082,0.2691131498470948,0.012133289924494904,2020,0.1351936563078604,0.37628169720645943,-7.666011867988077,0.612845748596001,3.637414550139766,0.6666666666666666,1.0,0.4181451846392554,0.06942761770222221,0.2691131498470948,0.0011855364552459987,True,True,0.03601635207892593
f9221e2230a61f837df868749e998fbf,large language models,large-language-models,zero-shot task generalization,zero-shot task generalization,problem-space,cluster,3,2,3,['cefdcdb08765bf17792ce60944ba7c5f' '391482524dcc23a697e132b532f8c688'],"['zero-shot task generalization'
 'zero-shot task generalization in web-scale speech models']","['083d95dd6c3f0cfac775ba7c8696e8523498ed48'
 '10e8dc07ea256c6a88d7043cf135417402ed38f4'
 '17dd3555fd1ccf1141cf984347fa1b3fd6b009ca']",[2021 2023],4,False,False,False,True,0,2567,0.0,0,3075,0.0,1,1736,0.000576036866359447,0,970,0.0,2,1687,0.0011855364552459987,85,12759,0.006661964103769888,3,10035,0.00029895366218236175,85,12759,0.006661964103769888,0.006363010441587526,1e-06,0.05161599339604417,True,True,True,1,True,0.0,0.0,39.0,26.0,78.0,0,0,0.0,0.0,0,0.0,0.0,1,0.000576036866359447,0.0,0,0.0,0.04045643153526971,2,0.0011855364552459987,0.015615615615615615,85,0.006661964103769888,0.006210685564137272,2019,0.0,1.41575876008641,-13.959688086523157,0.36829307545220025,2.056257623073398,0.0,False,0.0,1.0,True,6211.685564137272,1.0,True,0.0,0.0011855364552459987,0.0005927682276229994,3.371072910491997,1,0.5,1.0,1.0,0.0,0.2385321100917431,0.8590455233396447,1.0,0.2049099413470712,0.0,0.2874925903971547,0.5463321240087531,0.2385321100917431,0.026076181832723404,2019,0.048890524034234134,1.4157587600864094,-13.959688086523157,0.36829307545220025,2.056257623073398,0.5,1.0,1.0,0.02510733642842353,0.2385321100917431,0.0011855364552459987,True,True,0.012262360139868134
db543e2d563ac3ea21f4abec62f9547e,large language models,large-language-models,in-context learning mechanisms,in-context learning mechanisms,problem-space,cluster,3,2,3,['807c174f7c33eac35d7a4e515a139e88' 'd9644d70f0657f1b1e147673ba1cc06b'],['in-context learning mechanisms' 'in-context learning theory'],"['0456cd227edb95e596e3915ebcfd1133bcc8d725'
 '0ea7fc93d4947d9024ccaa202987a2070683bc1f'
 '10bd4160b44803ada6a3d2e366c44b7e2a4ffe90']",[2021 2023],4,False,False,False,True,0,2567,0.0,0,3075,0.0,1,1736,0.000576036866359447,0,970,0.0,2,1687,0.0011855364552459987,55,12759,0.004310682655380516,3,10035,0.00029895366218236175,55,12759,0.004310682655380516,0.004011728993198154,1e-06,0.032542674433828606,True,True,True,1,True,0.0,0.0,10.0,14.0,53.0,0,0,0.0,0.0,0,0.0,0.0,1,0.000576036866359447,0.0,0,0.0,0.01037344398340249,2,0.0011855364552459987,0.008408408408408409,55,0.004310682655380516,0.0042200812166573775,2019,0.0,1.41575876008641,-13.959688086523157,0.36829307545220025,2.056257623073398,0.0,False,0.0,1.0,True,4221.081216657378,1.0,True,0.0,0.0011855364552459987,0.0005927682276229994,3.371072910491997,1,0.5,1.0,1.0,0.0,0.1620795107033639,0.8210471994159435,1.0,0.13307492834570336,0.0,0.2874925903971547,0.5463321240087531,0.1620795107033639,0.024466540978851592,2019,0.048890524034234134,1.4157587600864094,-13.959688086523157,0.36829307545220025,2.056257623073398,0.5,1.0,1.0,0.02510733642842353,0.1620795107033639,0.0011855364552459987,True,True,0.010107987599679125
e06510befb14d2167cd019ce6d64a2ce,large language models,large-language-models,efficient inference for pretrained language models,efficient inference for pretrained language models,problem-space,cluster,11,7,11,"['ba451cf70b4b80cb7202ccc1cf4e96bf' '45e1ef15a6bfab5ccdeed982838668ce'
 '96bf15433fc36ca2ff145b5c36700212' '813d5e6fca2f455195018f74818186e3'
 'a6fd9e3db17444a781d4e50c6888cec9' '5dd215ef1a2359f7202931c17d4eeedc'
 '7c6e5d223be99d1c7108e83542e271e4']","['efficient inference for large language models'
 'efficient inference for pre-trained language models'
 'efficient inference for pretrained language models'
 'efficient inference for Transformer language models'
 'efficient inference in large-scale transformer models'
 'efficient inference with pre-trained language models'
 'memory-efficient inference for large language models']","['03662672662f49e6b06148e94b407b60b0bb72f3'
 '04b515b69d32eec58272d7dd77e2dfb4e6297d6f'
 '0a3f13507679715b67bf9d7883766bddbe728824'
 '0cbf97173391b0430140117027edcaf1a37968c7'
 '0f107a8247983e494789ffd81663708dfbe483e6'
 '12e40de47de0f2b5702d8b94b9b1ae2069bcb576'
 '169e62d58dd009b88c84333b92ff3653a205056f'
 '217913c84a4bdbe5cee3630d70480fda8d44bfb0'
 '2ef60a4ea4ea53056be811ff55679eb59fb4b586'
 '45da759d5d89fa0ca59142615aac71cd6b2debc8'
 '4be7d1524edb0137599a5cc95f72844b85a52fe1']",[2019 2020 2021 2022 2023],6,False,False,False,True,1,2567,0.00038955979742890534,1,3075,0.0003252032520325203,3,1736,0.0017281105990783411,4,970,0.004123711340206186,2,1687,0.0011855364552459987,66,12759,0.005172819186456619,11,10035,0.001096163428001993,66,12759,0.005172819186456619,0.004076655758454626,1e-06,0.027782519599950175,True,True,True,1,True,27.0,17.0,5.0,17.0,61.0,0,1,0.00038955979742890534,0.0,1,0.0003252032520325203,0.008858267716535433,3,0.0017281105990783411,0.009877977919814061,4,0.004123711340206186,0.005186721991701245,2,0.0011855364552459987,0.01021021021021021,66,0.005172819186456619,0.0048570746078509435,2019,0.0,0.47596560835191637,-7.844639911289456,0.5062728443317077,3.038040430830536,0.0,False,0.0,1.0,True,4.094332362374608,1.0,True,0.00038955979742890534,0.004123711340206186,0.0026546238977260923,5.197752139395348,2,1.0,0.2876653315542527,0.35,0.0,0.18654434250764526,0.13864068186278986,1.0,0.025862634842905755,0.0,1.0,0.7409940173517583,0.18654434250764526,0.012732443975752235,2019,0.040966041171987114,0.47596560835191715,-7.844639911289458,0.5062728443317076,3.038040430830536,0.5,0.2876653315542527,1.0,0.02103778182302812,0.18654434250764526,0.004123711340206186,True,True,0.009086381937586494
b4a1ba2d23205250a3299239c26f3930,large language models,large-language-models,language model alignment,language model alignment,problem-space,cluster,3,2,3,['643114151ad7ebb47e3c8e18784d65a5' 'e65159be546737940a0263720b6f0808'],"['language model alignment'
 'language model alignment with human preferences']","['023edab4738690444e3924e224c2641017a0d794'
 '0d1c76d45afa012ded7ab741194baf142117c495'
 '3dc7dc1bea9a4f70c02b6759a0bda7aca0005a9e']",[2021 2022 2023],3,False,False,False,True,0,2567,0.0,0,3075,0.0,1,1736,0.000576036866359447,1,970,0.0010309278350515464,1,1687,0.0005927682276229994,342,12759,0.026804608511638843,3,10035,0.00029895366218236175,342,12759,0.026804608511638843,0.02650565484945648,1e-06,0.21501075917235754,True,True,True,1,True,0.0,0.0,5.0,4.0,326.0,0,0,0.0,0.0,0,0.0,0.0,1,0.000576036866359447,0.0,1,0.0010309278350515464,0.005186721991701245,1,0.0005927682276229994,0.0024024024024024023,342,0.026804608511638843,0.02595748069113783,2019,0.0,1.9712162124385169,-13.821227137243174,0.7490662204044662,1.028995307300054,0.0,False,0.0,1.0,True,44.98582708399745,1.0,True,0.0,0.0010309278350515464,0.0008118480313372728,3.061855670103093,2,1.0,0.5753970456600193,1.5,0.0,0.9969418960244648,0.37437091246441934,1.0,0.37322604728868713,0.0,0.25,0.5030789822982231,0.9969418960244648,0.031182299181827675,2019,0.00461407120811655,1.971216212438518,-13.82122713724318,0.7490662204044664,1.028995307300054,0.5,0.5753970456600193,1.0,0.0023695192558330198,0.9969418960244648,0.0010309278350515464,True,True,0.002365893363493309
b3ac5a403a4ecee5651ebdbed32170eb,large language models,large-language-models,knowledge-based visual question answering,knowledge-based visual question answering,problem-space,cluster,2,1,2,['305ccc173935f9957c4a8f4312cb5e26'],['knowledge-based visual question answering'],"['00c1ff63468305ea3fa430c2b3aef156d580c4ff'
 '28ad018c39d1578bea84e7cedf94459e3dbe1e70']",[2019 2023],5,False,False,False,True,1,2567,0.00038955979742890534,0,3075,0.0,0,1736,0.0,0,970,0.0,1,1687,0.0005927682276229994,43,12759,0.003370170076024767,2,10035,0.0001993024414549078,43,12759,0.003370170076024767,0.003170867634569859,1e-06,0.027002100840809853,True,True,True,1,True,0.0,1.0,2.0,6.0,43.0,0,1,0.00038955979742890534,0.0,0,0.0,0.0,0,0.0,0.0005810575246949448,0,0.0,0.002074688796680498,1,0.0005927682276229994,0.0036036036036036037,43,0.003370170076024767,0.003423839477665419,2019,0.0,0.08378159321119089,-11.512259715984978,0.001530116162481776,1.5203004291067224,0.0,False,0.0,1.0,True,3424.8394776654195,1.0,True,0.0,0.0005927682276229994,0.0002963841138114997,2.185536455245999,1,0.5,1.0,1.0,0.0,0.13149847094801223,0.8004875258074141,1.0,0.10526288565663243,0.0,0.14374629519857735,0.3515018383473169,0.13149847094801223,0.0054189678113880785,2019,2.451926418107848e-07,0.08378159321119209,-11.512259715984984,0.001530116162481665,1.5203004291067224,0.25,1.0,1.0,1.259167143188457e-07,0.13149847094801223,0.0005927682276229994,True,True,4.566082290213396e-08
